Incident,RequestedBy,Description,Category,Solution_code,Start_Date,End_Date,Status,Assignement_Group,Ticket_Criticality,Env,SolvedBy
INC00016939,Petra Williams,Publisher fails  - oozie job id -168,No Fault Found,No Action Taken,12/11/2020 15:50,12/22/2020 14:50,On-Hold,HADOOP_SUPPORT_L3,4-Low,UAT,Dale Oliver
INC00016940,Max Robinson,Could you please check which user is locked this table in hive.,User Access,Permissions Updated,3/12/2023 2:10,3/22/2023 4:10,New,HADOOP_ENGG,2-High,UAT,Pamela Hancock
INC00016941,Garry Ellis,Hive Slowness,Capacity,Additional Capacity,10/18/2021 17:37,10/19/2021 10:37,On-Hold,HADOOP_SUPPORT_L3,4-Low,UAT,Uriel Howell
INC00016942,Daryl Davis,Export all polices to to PROD env in ranger,Configuration,Amend Configuration,10/8/2021 22:37,10/16/2021 5:37,In-Progress,HADOOP_ENGG,2-High,UAT,Landin Vaughn
INC00016943,Ciara Tillman,grant db level access to user in ranger,User Access,Permissions Updated,8/24/2020 2:52,8/26/2020 3:52,On-Hold,HADOOP_SUPPORT_L1,4-Low,DEV,Keaton Forbes
INC00016944,Raya Bryant,CDP | Production jobs failing with Hive Client errors,No Fault Found,Training/Advise,12/16/2022 21:28,12/20/2022 8:28,On-Hold,HADOOP_SUPPORT_L2,1-Critical,DEV,Winston Schultz
INC00016945,Garrett Kirkland,Apache Hadoop MapReduce Job History Server (JHS) vulnerability,Troubleshooting,Syster Driver Updated,9/19/2020 13:46,9/29/2020 7:46,Resolved,HADOOP_ENGG,4-Low,SIT,Chloe Anderson
INC00016946,Summer Riley,Yarn Queue space issue,Configuration,Workaround,8/24/2020 7:59,9/5/2020 15:59,In-Progress,HADOOP_SUPPORT_L2,1-Critical,SIT,Rashad Allen
INC00016947,Imani Mcfadden,Users unable to access Hue after modifying ACL for users,User Access,Permissions Updated,5/31/2023 10:11,6/12/2023 0:11,Resolved,HADOOP_ENGG,1-Critical,DEV,Chloe Anderson
INC00016948,Quentin Santos,Hive and Oozie is  down.,Known Error,No Action Taken,7/25/2022 20:38,8/2/2022 18:38,On-Hold,HADOOP_SUPPORT_L1,4-Low,UAT,Rosemary Bell
INC00016949,Cassandra Downs,Created Hive ODBC is unable to load data,Dependent System,Workaround,2/15/2021 12:20,2/16/2021 15:20,In-Progress,HADOOP_SUPPORT_L1,3-Moderate,DEV,Eliana Matthews
INC00016950,Oscar Taylor,Transferring empty file to HDFS when trying to send files via webHDFS protocol,Data-Transaction,Workaround,1/27/2020 22:35,2/3/2020 11:35,On-Hold,HADOOP_SUPPORT_L1,4-Low,PROD,Rosemary Bell
INC00016951,Kirsten Stewart,YARN log for : application_11111111111_2222  from PROD,Configuration,Workaround,9/4/2021 2:03,9/9/2021 9:03,On-Hold,HADOOP_SUPPORT_L2,4-Low,PROD,Kiera Gallegos
INC00016952,Alan Bolton,Error while executing pySpark jobs,No Fault Found,No Action Taken,7/18/2022 2:27,7/26/2022 10:27,In-Progress,HADOOP_SUPPORT_L1,1-Critical,SIT,Edwin Brennan
INC00016953,Ori Stevenson,HUE not working, it is down since more than 2 hours,Capacity,7/7/2022 6:59,7/13/2022 5:59,Closed,HADOOP_SUPPORT_L2,3-Moderate,PROD,Kenny Kennedy
INC00016954,Tara Rogers,Data Quality Issue in Oozie Export Jobs,Configuration,Workaround,8/16/2020 0:59,8/21/2020 1:59,New,HADOOP_ENGG,4-Low,PROD,Landin Vaughn
INC00016955,Rinah Mendoza,Not able to run workflow from Hue in PROD.,User Access,Permissions Updated,11/8/2021 13:32,11/15/2021 20:32,In-Progress,HADOOP_SUPPORT_L1,1-Critical,DEV,Jaquan Mcclure
INC00016956,Jordan Richards,UAT  spark submit not going to the designated queue,Configuration,Amend Configuration,3/16/2022 7:38,3/28/2022 12:38,In-Progress,HADOOP_SUPPORT_L3,2-High,SIT,Dale Oliver
INC00016957,August Berg,Unable to start a spark session,Dependent System,No Action Taken,4/13/2021 17:49,4/18/2021 19:49,On-Hold,HADOOP_ENGG,1-Critical,DEV,Seth Holder
INC00016958,James Parker,Cannot loging into HUE (Impala) on EAP UAT,Miscategorised,Training/Advise,2/15/2023 23:20,2/26/2023 2:20,Closed,HADOOP_SUPPORT_L3,2-High,UAT,Laci Acosta
INC00016959,Abel Good,We have facing issue while running queries on HUE and CLI for PROD,Data,Workaround,8/5/2021 16:07,8/15/2021 23:07,Closed,HADOOP_ENGG,3-Moderate,SIT,Landin Vaughn
INC00016960,Agata Reed,Facing Project Space Memory Issue- can't run query in HUE (hive/Impala),No Fault Found,No Action Taken,11/5/2021 15:19,11/15/2021 16:19,Resolved,HADOOP_SUPPORT_L3,4-Low,SIT,Odin Potter
INC00016961,Dominic Johnston,Revoke exeute priv for user in ranger,User Access,Permissions Updated,4/4/2020 23:00,4/5/2020 19:00,In-Progress,HADOOP_SUPPORT_L2,4-Low,DEV,Edwin Ali
INC00016962,Jayme Bush,Ranger autorization failed,Configuration,Amend Configuration,8/19/2021 9:44,8/25/2021 13:44,Closed,HADOOP_SUPPORT_L1,4-Low,DEV,Marianna Stafford
INC00016963,Heather Watson,HDFS NFS gateway and CDH installation (using packages) failedin HDFS,Configuration,Workaround,3/13/2021 11:56,3/24/2021 14:56,In-Progress,HADOOP_SUPPORT_L3,1-Critical,PROD,Iyana Stein
INC00016964,Wilson Lloyd,Some rogue jobs are occuping all available memory in YARN Queue, need help to kill those jobs ASAP,Capacity,6/24/2022 5:46,6/27/2022 21:46,New,HADOOP_SUPPORT_L3,2-High,UAT,Ariana Avila
INC00016965,Rinah Ewing,"Please change the owner of the below  diretory and file to ""john"" from ""hive""",User Access,Permissions Updated,10/11/2022 10:46,10/15/2022 5:46,In-Progress,HADOOP_SUPPORT_L1,2-High,DEV,Alyvia Baker
INC00016966,Emily Kelley,We have a job abend due to org.apache.hadoop.hdfs.BlockMissingException for application,Capacity,Housekeeping,3/22/2022 16:47,3/24/2022 18:47,On-Hold,HADOOP_SUPPORT_L2,3-Moderate,DEV,Isabella Sheppard
INC00016967,Elise Spencer,Production queue  resources update,Account Administration,Additional Capacity,3/15/2022 1:03,3/20/2022 1:03,New,HADOOP_SUPPORT_L1,1-Critical,DEV,Keaton Forbes
INC00016968,Martena Gallagher,Hue group Sync in Prod,Configuration,Amend Configuration,8/4/2022 22:35,8/5/2022 11:35,Closed,HADOOP_SUPPORT_L3,3-Moderate,PROD,Laci Acosta
INC00016969,Fiona Jones,Unable to schedule wf_invalid. hue-oozie-1674471069.81,Account Administration,Training/Advise,4/7/2022 0:31,4/12/2022 1:31,On-Hold,HADOOP_ENGG,1-Critical,UAT,Landin Vaughn
INC00016970,Nasim Ratliff,org.apache.hadoop.hdfs.BlockMissingException in HDFS,Replication,Service Restarted,9/20/2020 5:47,9/20/2020 16:47,Resolved,HADOOP_SUPPORT_L3,4-Low,DEV,Odin Potter
INC00016971,Bernard Brock,None of the busines user can access path on Hue,Miscategorised,Training/Advise,1/14/2022 14:15,1/26/2022 14:15,On-Hold,HADOOP_SUPPORT_L3,1-Critical,SIT,Guadalupe Mcneil
INC00016972,Martena Gallagher,Ranger autorization failed,Configuration,Amend Configuration,9/19/2021 16:56,9/26/2021 1:56,Closed,HADOOP_SUPPORT_L2,2-High,SIT,Edwin Ali
INC00016973,Zoe Webster,Few Issues and questions on Impala and Hive,Miscategorised,Training/Advise,3/9/2022 23:09,3/17/2022 20:09,New,HADOOP_SUPPORT_L2,3-Moderate,PROD,Rashad Allen
INC00016974,Cadie Andrews,Users unable to access Hue after modifying ACL for users,User Access,Permissions Updated,1/20/2021 17:19,1/23/2021 17:19,New,HADOOP_ENGG,3-Moderate,PROD,Yurem Montes
INC00016975,Ryan Higgins,"Please change the owner of the below  diretory and file to ""john"" from ""hive""",User Access,Permissions Updated,10/29/2022 10:07,10/31/2022 13:07,Closed,HADOOP_SUPPORT_L1,2-High,DEV,Marianna Stafford
INC00016976,Frederick Martin,SparkUI: Failed to bind SparkUI,Capacity,Housekeeping,2/24/2020 4:45,3/2/2020 17:45,New,HADOOP_SUPPORT_L1,4-Low,UAT,Rosemary Bell
INC00016977,Alan Hancock,"getting ""OutOfMemoryError: Java heap space"" error in  job run",Configuration,Amend Configuration,1/27/2021 10:39,1/29/2021 13:39,On-Hold,HADOOP_ENGG,2-High,PROD,Pamela Hancock
INC00016978,Matthew Sherman,oozie logs not showing in  HUE,Configuration,Workaround,7/2/2022 2:35,7/7/2022 23:35,In-Progress,HADOOP_SUPPORT_L1,1-Critical,UAT,Keaton Forbes
INC00016979,Rosie Foster,DiskBalancer Occasionally Emits False Error Messages,Configuration,Workaround,4/15/2021 4:20,4/25/2021 1:20,Closed,HADOOP_SUPPORT_L2,1-Critical,UAT,Alana Hughes
INC00016980,Ignatius Payne,Error when trying to log in to HUE DR,User Access,Permissions Updated,3/30/2023 13:22,4/1/2023 13:22,In-Progress,HADOOP_ENGG,1-Critical,PROD,Landin Vaughn
INC00016981,Renee Burks,Error Submitting Spark Job,Capacity,Workaround,3/25/2023 0:40,4/1/2023 1:40,New,HADOOP_ENGG,1-Critical,DEV,Landin Vaughn
INC00016982,James King,Please provide resource details for all the queue associated ,Configuration,Workaround,5/29/2021 21:03,6/8/2021 8:03,Closed,HADOOP_SUPPORT_L2,1-Critical,DEV,Edwin Ali
INC00016983,Kelly Grimes,Clusters running CDH 5.16.1, 6.1.0, or 6.1.1 can lose some HDFS file permissions any time the NameNode is restarted,1/17/2021 7:34,1/17/2021 17:34,Closed,HADOOP_SUPPORT_L3,4-Low,PROD,Sandra Myers
INC00016984,Blake Hawkins,Killed Spark jobs are visible in Spark history server and holding on to resources causing further delay for other jobs,Capacity,Workaround,4/19/2021 16:33,4/23/2021 2:33,New,HADOOP_SUPPORT_L2,1-Critical,PROD,Colton Robertson
INC00016985,Logan Madden,Unable to create hive table in UAT env,No Fault Found,No Action Taken,7/2/2020 13:24,7/3/2020 5:24,In-Progress,HADOOP_SUPPORT_L3,1-Critical,SIT,Sandra Myers
INC00016986,Daphne Cross,Kindly check and let me know is it possible to add additional resource to hadoop_global,Capacity,Additional Capacity,7/27/2022 22:55,8/3/2022 10:55,On-Hold,HADOOP_SUPPORT_L1,4-Low,PROD,Kyra Velazquez
INC00016987,Lois Brewer,Not able to open spark-shell terminal,Configuration,Workaround,5/6/2023 2:12,5/15/2023 3:12,Closed,HADOOP_SUPPORT_L2,1-Critical,SIT,Winston Schultz
INC00016988,Charlotte Mason,webHDFS  namenode operations Failing,Data,Workaround,6/18/2022 23:20,6/27/2022 4:20,On-Hold,HADOOP_SUPPORT_L3,4-Low,DEV,Laci Acosta
INC00016989,Bevis Burris,Not able to open spark-shell terminal,Configuration,Workaround,10/13/2022 1:12,10/19/2022 23:12,In-Progress,HADOOP_SUPPORT_L2,4-Low,SIT,Colt Chandler
INC00016990,Adam Stevens,User are not able to access Hue on PROD environment,Account Administration,Training/Advise,5/6/2021 10:55,5/16/2021 4:55,In-Progress,HADOOP_SUPPORT_L3,4-Low,SIT,Laci Acosta
INC00016991,Adele Andrews,Killed Spark jobs are visible in Spark history server and holding on to resources causing further delay for other jobs,Capacity,Workaround,12/20/2022 21:48,12/30/2022 12:48,New,HADOOP_ENGG,2-High,PROD,Pamela Hancock
INC00016992,Garrison Mckay,Caused by: org.apache.hadoop.hdfs.BlockMissingException,Configuration,Workaround,2/26/2022 21:40,3/5/2022 3:40,In-Progress,HADOOP_SUPPORT_L2,1-Critical,UAT,Zayne Gonzales
INC00016993,Nyssa Vargas,We are facing following issue due to which spark job getting fail,Data-Transaction,Workaround,3/20/2023 15:11,3/21/2023 10:11,Closed,HADOOP_ENGG,4-Low,PROD,Chloe Anderson
INC00016994,Cameran Nguyen,We are facing following issue due to which spark job getting fail,Data-Transaction,Workaround,7/21/2020 5:22,8/2/2020 4:22,New,HADOOP_SUPPORT_L3,3-Moderate,UAT,Sandra Myers
INC00016995,Olivia Owens,Users unable to access Hue after modifying ACL for users,User Access,Permissions Updated,2/15/2020 11:40,2/18/2020 0:40,In-Progress,HADOOP_SUPPORT_L1,4-Low,DEV,Alyvia Baker
INC00016996,August Merrill,Facing Project Space Memory Issue- can't run query in HUE (hive/Impala),No Fault Found,No Action Taken,7/20/2020 6:44,8/1/2020 16:44,On-Hold,HADOOP_SUPPORT_L1,3-Moderate,SIT,Rosemary Bell
INC00016997,Julia Parker,Tableau Extract refresh is failing in Prod frequently with SSL_read error when trying to refresh from Hive Tables,Technical Failure,Amend Configuration,5/8/2023 16:11,5/12/2023 23:11,Closed,HADOOP_SUPPORT_L3,4-Low,SIT,Sandra Myers
INC00016998,Edward Moore,Few Issues and questions on Impala and Hive,Miscategorised,Training/Advise,5/16/2023 3:02,5/28/2023 2:02,Resolved,HADOOP_SUPPORT_L2,3-Moderate,PROD,Edwin Ali
INC00016999,Hoyt Sweet,Hive query issue in PROD,No Fault Found,Training/Advise,12/12/2021 13:18,12/13/2021 17:18,Resolved,HADOOP_SUPPORT_L3,1-Critical,SIT,Eva Underwood
INC00017000,Daisy Cooper,Facing issue with Yarn jobs,Configuration,Amend Configuration,7/31/2022 20:31,8/12/2022 10:31,Closed,HADOOP_SUPPORT_L3,2-High,SIT,Kaydence Luna
INC00017001,Stewart Rose,Error char format uploading file in hdfs,Transaction Data,Ci Reboot,8/14/2021 11:13,8/17/2021 23:13,In-Progress,HADOOP_ENGG,4-Low,SIT,Seth Holder
INC00017002,Anna West,Facing Project Space Memory Issue- can't run query in HUE (hive/Impala),No Fault Found,No Action Taken,11/23/2022 7:51,12/1/2022 4:51,Closed,HADOOP_SUPPORT_L1,2-High,UAT,Marianna Stafford
INC00017003,Sam Ross,To Extract YARN Logs from edge node,Miscategorised,Training/Advise,4/25/2022 4:47,4/29/2022 19:47,On-Hold,HADOOP_SUPPORT_L2,3-Moderate,SIT,Sullivan Preston
INC00017004,Kelly Grimes,We have a job abend due to org.apache.hadoop.hdfs.BlockMissingException for application,Capacity,Housekeeping,2/12/2020 19:30,2/23/2020 6:30,In-Progress,HADOOP_ENGG,3-Moderate,UAT,Yurem Montes
INC00017005,Alfred Anderson,Publisher fails  - oozie job id -168,No Fault Found,No Action Taken,12/4/2022 11:38,12/12/2022 10:38,New,HADOOP_ENGG,2-High,DEV,Landin Vaughn
INC00017006,Wylie Steele,Job failing with webHDFS error in Prod,Configuration,Workaround,1/14/2023 18:03,1/18/2023 3:03,In-Progress,HADOOP_ENGG,3-Moderate,UAT,Chloe Anderson
INC00017007,Amal Flowers,PROD | webHDFS  namenode operations Failing,Configuration,Workaround,9/26/2020 8:06,10/7/2020 8:06,New,HADOOP_SUPPORT_L1,4-Low,SIT,Keaton Forbes
INC00017008,Patrick Barnes,Potential Block Corruption and Data Loss During Pipeline Recovery,Configuration,Workaround,3/1/2020 19:43,3/4/2020 12:43,Closed,HADOOP_SUPPORT_L3,1-Critical,DEV,Laci Acosta
INC00017009,Joy Patterson,Unable to run spark job ,No Fault Found,Workaround,4/29/2021 0:26,5/2/2021 2:26,In-Progress,HADOOP_SUPPORT_L3,4-Low,DEV,Odin Potter
INC00017010,Mason Roman,Hive Slowness,Capacity,Additional Capacity,4/30/2021 1:03,5/5/2021 16:03,In-Progress,HADOOP_SUPPORT_L1,4-Low,PROD,Lacey Cole
INC00017011,Quentin Saunders,Unable to do csv data dump on uat hue impala,Capacity,Additional Capacity,9/24/2021 22:27,10/6/2021 10:27,Resolved,HADOOP_ENGG,1-Critical,DEV,Yurem Montes
INC00017012,Madaline Stevens,UAT  spark submit not going to the designated queue,Configuration,Amend Configuration,4/27/2021 9:47,5/7/2021 14:47,In-Progress,HADOOP_ENGG,2-High,UAT,Pamela Hancock
INC00017013,Magee Farrell,We are facing following issue due to which spark job getting fail,Data-Transaction,Workaround,5/18/2023 3:50,5/20/2023 8:50,Closed,HADOOP_SUPPORT_L2,4-Low,UAT,Colton Robertson
INC00017014,Maddie Holmes,UAT  spark submit not going to the designated queue,Configuration,Amend Configuration,3/22/2023 17:14,3/30/2023 9:14,New,HADOOP_SUPPORT_L2,4-Low,DEV,Edwin Ali
INC00017015,Abigail Cunningham,"getting ""OutOfMemoryError: Java heap space"" error in  job run",Configuration,Amend Configuration,11/5/2021 12:36,11/16/2021 22:36,New,HADOOP_SUPPORT_L2,1-Critical,SIT,Rashad Allen
INC00017016,Michelle Bennett,CDP | Production jobs failing with Hive Client errors,No Fault Found,Training/Advise,8/15/2021 21:31,8/19/2021 20:31,Closed,HADOOP_SUPPORT_L2,2-High,UAT,Rashad Allen
INC00017017,Ursula Holloway,Error while executing pySpark jobs,No Fault Found,No Action Taken,2/16/2021 19:02,2/25/2021 6:02,On-Hold,HADOOP_SUPPORT_L1,1-Critical,PROD,Alyvia Baker
INC00017018,Carlos Reed,Cannot loging into HUE (Impala) on EAP UAT,Miscategorised,Training/Advise,12/10/2020 3:32,12/12/2020 23:32,New,HADOOP_SUPPORT_L2,3-Moderate,PROD,Kenny Kennedy
INC00017019,Brad Smith,Error Submitting Spark Job,Capacity,Workaround,2/19/2020 4:54,2/26/2020 13:54,Resolved,HADOOP_SUPPORT_L1,2-High,PROD,Kyra Velazquez
INC00017020,Garry Ferguson,Hive Slowness,Capacity,Additional Capacity,7/8/2021 2:16,7/20/2021 13:16,New,HADOOP_SUPPORT_L3,2-High,UAT,Guadalupe Mcneil
INC00017021,Zachery Solomon,Unable to access below mentioned oozie log,Capacity,Amend Configuration,4/18/2023 1:55,4/29/2023 10:55,On-Hold,HADOOP_ENGG,4-Low,PROD,Pamela Hancock
INC00017022,Drew Mack,Slowness in Hue,Capacity,Workaround,5/2/2022 15:15,5/3/2022 17:15,In-Progress,HADOOP_SUPPORT_L1,3-Moderate,SIT,Shirley Randolph
INC00017023,Tara Diaz,Unable to schedule oozie_workflow,Account Administration,Workaround,4/28/2020 8:07,5/2/2020 7:07,In-Progress,HADOOP_ENGG,1-Critical,DEV,Chloe Anderson
INC00017024,Regina Cotton,RangerAdmin service is unavailable,Configuration,Housekeeping,1/21/2021 4:59,1/30/2021 23:59,New,HADOOP_SUPPORT_L3,4-Low,SIT,Laci Acosta
INC00017025,Edward Faulkner,Can't connect to HIVE UAT,Miscategorised,No Action Taken,2/14/2023 19:31,2/18/2023 20:31,In-Progress,HADOOP_SUPPORT_L1,3-Moderate,DEV,Alonzo Berger
INC00017026,Sofia Perry,Error when trying to log in to HUE DR,User Access,Permissions Updated,12/3/2022 10:56,12/15/2022 10:56,In-Progress,HADOOP_SUPPORT_L3,4-Low,UAT,Guadalupe Mcneil
INC00017027,Remedios Harrell,Facing Project Space Memory Issue- can't run query in HUE (hive/Impala),Capacity,Additional Capacity,9/9/2022 20:07,9/9/2022 22:07,Resolved,HADOOP_SUPPORT_L1,2-High,UAT,Eliana Matthews
INC00017028,Lucy Kelly,HUE Memory Limit Issue,Configuration,Workaround,7/11/2022 2:13,7/12/2022 17:13,Closed,HADOOP_ENGG,4-Low,SIT,Landin Vaughn
INC00017029,Yvette Irwin,Hi TEAM, We are getting below errors while trying to access HDFS path in UAT. We need to go live with Data access by March 3,User Access,3/17/2021 3:57,3/20/2021 9:57,Resolved,HADOOP_ENGG,4-Low,SIT,Landin Vaughn
INC00017030,Rogan Sutton,Error while executing pySpark jobs,No Fault Found,No Action Taken,4/22/2020 0:17,5/3/2020 7:17,In-Progress,HADOOP_SUPPORT_L1,2-High,UAT,Giovanna Henson
INC00017031,Agata Richards,HIVE not working, Always showing repload option,Dependent System,5/22/2021 0:38,5/29/2021 6:38,Closed,HADOOP_SUPPORT_L3,2-High,DEV,Ariana Avila
INC00017032,Savana Clark,Unable to start a spark session,Dependent System,No Action Taken,9/1/2020 3:12,9/12/2020 8:12,In-Progress,HADOOP_SUPPORT_L2,1-Critical,DEV,Kenny Kennedy
INC00017033,Elmo Park,unable to connect to hive service down,Access,Access Permissions Modified,12/26/2022 22:34,1/2/2023 9:34,On-Hold,HADOOP_SUPPORT_L1,3-Moderate,UAT,Savanah Ho
INC00017034,Penelope Summers,Publisher fails  - oozie job id -168,No Fault Found,No Action Taken,7/14/2021 4:07,7/19/2021 15:07,In-Progress,HADOOP_ENGG,3-Moderate,SIT,Landin Vaughn
INC00017035,Ronan Nash,Job got stuck at spark command,Capacity,Housekeeping,2/16/2020 4:07,2/16/2020 8:07,Resolved,HADOOP_SUPPORT_L3,4-Low,UAT,Uriel Howell
INC00017036,Alisa Alexander,Unable to Run Pyspark/Yarn Jobs/ Automated Jobs using service accounts,User Access,Permissions Updated,11/12/2022 18:23,11/19/2022 8:23,In-Progress,HADOOP_SUPPORT_L3,3-Moderate,PROD,Guadalupe Mcneil
INC00017037,Rubie Kelly,hdfs  filesystem   failed to initialize,Hardware,Syster Driver Updated,3/27/2023 7:15,4/4/2023 5:15,Resolved,HADOOP_SUPPORT_L2,4-Low,DEV,Sullivan Preston
INC00017038,Honey Barnes,HDFS NFS gateway and CDH installation (using packages) failedin HDFS,Configuration,Workaround,6/6/2020 17:58,6/17/2020 20:58,In-Progress,HADOOP_SUPPORT_L3,1-Critical,UAT,Ariana Avila
INC00017039,Kristian Smith,Not able to open spark-shell terminal,Configuration,Workaround,9/11/2020 12:53,9/15/2020 7:53,Closed,HADOOP_SUPPORT_L1,4-Low,PROD,Lacey Cole
INC00017040,Natalie Mason,hdfs  filesystem   failed to initialize,Hardware,Syster Driver Updated,5/14/2020 21:24,5/17/2020 0:24,In-Progress,HADOOP_SUPPORT_L2,4-Low,DEV,Zayne Gonzales
INC00017041,Tara Diaz,We are facing following issue due to which spark job getting fail,Data-Transaction,Workaround,3/29/2022 11:08,4/10/2022 14:08,Resolved,HADOOP_SUPPORT_L3,3-Moderate,PROD,Kaydence Luna
INC00017042,Tyler Walker,HDFS NFS gateway and CDH installation (using packages) failedin HDFS,Configuration,Workaround,9/10/2020 4:44,9/14/2020 4:44,Resolved,HADOOP_SUPPORT_L2,4-Low,DEV,Edwin Ali
INC00017043,Elian Riley,User are not able to access Hue on PROD environment,Account Administration,Training/Advise,5/23/2022 0:11,5/26/2022 0:11,New,HADOOP_SUPPORT_L2,3-Moderate,UAT,Alana Hughes
INC00017044,Maximilian Clark,unable to load files to HDFS path,Configuration,Amended Configuration,5/17/2021 10:44,5/29/2021 12:44,Resolved,HADOOP_SUPPORT_L3,2-High,SIT,Guadalupe Mcneil
INC00017045,Derek York,Unable to schedule oozie_workflow,Account Administration,Workaround,11/25/2020 0:05,11/29/2020 22:05,In-Progress,HADOOP_SUPPORT_L1,1-Critical,UAT,Esmeralda Maldonado
INC00017046,Noelani Blackburn,Could you please check which user is locked this table in hive.,User Access,Permissions Updated,5/8/2021 18:00,5/9/2021 17:00,In-Progress,HADOOP_SUPPORT_L2,2-High,SIT,Sullivan Preston
INC00017047,Faith Donovan,oozie logs not showing in  HUE,Configuration,Workaround,10/8/2021 13:19,10/11/2021 20:19,Closed,HADOOP_SUPPORT_L2,4-Low,UAT,Kenny Kennedy
INC00017048,Stuart Brooks,Kindly check and let me know is it possible to add additional resource to hadoop_global,Capacity,Additional Capacity,8/30/2020 4:29,9/2/2020 17:29,Resolved,HADOOP_ENGG,3-Moderate,UAT,Seth Holder
